iter	RMSE
188	22.38851563
189	22.2207426
190	22.09110151
191	21.91351948
192	21.74091058
193	21.5655002
194	21.40561797
195	21.24252249
196	21.10781678
197	20.95118758
198	20.7965851
199	20.66982386
200	20.52447257
201	20.41402086
202	20.31580037
203	20.17761289
204	20.05000099
205	19.90218527
206	19.78929729
207	19.66072749
208	19.56340729
209	19.40323119
210	19.28170273
211	19.1290311
212	19.02797148
213	18.88721292
214	18.74739366
215	18.604813
216	18.47813372
217	18.3565484
218	18.248262
219	18.16286805
220	18.07256455
221	17.97648908
222	17.87242894
223	17.7506209
224	17.64292169
225	17.51440961
226	17.42098096
227	17.33125356
228	17.25249608
229	17.14255565
230	17.05397323
231	16.98364164
232	16.89635855
233	16.79644386
234	16.68560821
235	16.5730384
236	16.47845665
237	16.38813009
238	16.27780914
239	16.18180619
240	16.10043955
241	16.00354169
242	15.91147825
243	15.85877851
244	15.78968543
245	15.69192741
246	15.63644098
247	15.59306279
248	15.49449679
249	15.41438965
250	15.31572201
251	15.23927842
252	15.14239689
253	15.08846946
254	14.98172783
255	14.92189889
256	14.85265557
257	14.77080856
258	14.69311964
259	14.62126656
260	14.55543529
261	14.464493
262	14.38508091
263	14.3131871
264	14.21896195
265	14.13630561
266	14.08312867
267	14.0181081
268	13.96886175
269	13.89117386
270	13.8283221
271	13.76480791
272	13.70352494
273	13.60838254
274	13.52674377
275	13.46481821
276	13.41088697
277	13.33144136
278	13.27972244
279	13.23266697
280	13.16235459
281	13.09146879
282	13.03806254
283	12.95293762
284	12.88349172
285	12.80573737
286	12.75744006
287	12.70377317
288	12.64992882
289	12.5986938
290	12.55653985
291	12.50369945
292	12.43468485
293	12.37008111
294	12.28953424
295	12.23391925
296	12.16712587
297	12.11954726
298	12.05105803
299	11.98818893
300	11.92663336
301	11.87031191
302	11.81126205
303	11.74997975
304	11.70117965
305	11.66058022
306	11.59819367
307	11.55566836
308	11.50287521
309	11.46753592
310	11.40137038
311	11.35745052
312	11.32451862
313	11.27299884
314	11.2024205
315	11.14801505
316	11.10202963
317	11.05457082
318	11.00530431
319	10.95584395
320	10.91338874
321	10.88297786
322	10.82905368
323	10.8000048
324	10.75353744
325	10.7180226
326	10.68622326
327	10.64914106
328	10.60389366
329	10.56525179
330	10.52014822
331	10.47824374
332	10.43690745
333	10.39665516
334	10.35357924
335	10.3155061
336	10.27392937
337	10.23112537
338	10.19316829
339	10.15075158
340	10.1066471
341	10.06045893
342	10.03114446
343	9.990887787
344	9.958713427
345	9.920795889
346	9.878415183
347	9.837863549
348	9.814527557
349	9.780557326
350	9.751421259
351	9.714694522
352	9.674517517
353	9.639350769
354	9.617091778
355	9.577753691
356	9.552910186
357	9.528571901
358	9.492499591
359	9.456505044
360	9.422605064
361	9.397774113
362	9.358706678
363	9.335364854
364	9.307346741
365	9.279490435
366	9.249907307
367	9.216306186
368	9.186621581
369	9.15419449
370	9.138244167
371	9.108369248
372	9.083570801
373	9.046064483
374	9.022145797
375	8.993712115
376	8.972943536
377	8.946261821
378	8.918646921
379	8.904133949
380	8.880797088
381	8.843361761
382	8.808203404
383	8.794263912
384	8.779384456
385	8.765964478
386	8.753952676
387	8.726926085
388	8.707212265
389	8.680437377
390	8.646447407
391	8.619637674
392	8.592145776
393	8.560657794
394	8.525526092
395	8.513393199
396	8.48857489
397	8.468893164
398	8.440159759
399	8.419520448
400	8.395085179
401	8.367453783
402	8.339748053
403	8.315235883
404	8.290059681
405	8.25996041
406	8.230630537
407	8.219414532
408	8.202182042
409	8.187267765
410	8.158704473
411	8.131199191
412	8.106891448
413	8.078219624
414	8.050978348
415	8.023019743
416	7.997658408
417	7.970582206
418	7.946510958
419	7.918728207
420	7.896408563
421	7.884237337
422	7.864817043
423	7.84089499
424	7.820619394
425	7.796468943
426	7.784133771
427	7.755123432
428	7.736791615
429	7.712813451
430	7.693314278
431	7.677841122
432	7.658039717
433	7.641883654
434	7.62085986
435	7.599997273
436	7.583147903
437	7.566874116
438	7.546179976
439	7.535289725
440	7.518362805
441	7.498536522
442	7.481341925
443	7.464456947
444	7.445534151
445	7.433269762
446	7.420440017
447	7.40153182
448	7.375392928
449	7.352541046
450	7.334161602
451	7.326289088
452	7.313943657
453	7.295796031
454	7.279351921
455	7.261862086
456	7.248423618
457	7.226560586
458	7.202788731
459	7.190954311
460	7.168792122
461	7.152787056
462	7.145521728
463	7.124739105
464	7.109680102
465	7.092522635
466	7.067696758
467	7.049227322
468	7.041970922
469	7.022213591
470	6.998003847
471	6.982754484
472	6.968293501
473	6.956241306
474	6.937382547
475	6.924501699
476	6.911663583
477	6.903450919
478	6.887521567
479	6.873111556
480	6.857743398
481	6.846026216
482	6.834796556
483	6.815852524
484	6.799384067
485	6.787426663
486	6.776195034
487	6.762720967
488	6.751910966
489	6.73938104
490	6.728373055
491	6.71538054
492	6.702203338
493	6.689739656
494	6.679951986
495	6.66665362
496	6.66075396
497	6.644272218
498	6.63388163
499	6.618056192
500	6.602292323
501	6.590562748
502	6.58119623
503	6.568075401
504	6.553933937
505	6.542018061
506	6.532011303
507	6.520859485
508	6.515169761
509	6.498911374
510	6.487378686
511	6.473614243
512	6.460667042
513	6.439684848
514	6.42839626
515	6.415246323
516	6.405280866
517	6.387259709
518	6.375064403
519	6.364300946
520	6.35023447
521	6.337826753
522	6.321301647
523	6.314546836
524	6.294372283
525	6.274889252
526	6.261917641
527	6.250711349
528	6.241669779
529	6.232913873
530	6.219595992
531	6.214805032
532	6.202126748
533	6.189791076
534	6.18074012
535	6.175879668
536	6.166500124
537	6.160834879
538	6.156262292
539	6.143548309
540	6.132578658
541	6.126044839
542	6.115421759
543	6.107396201
544	6.096856223
545	6.082516408
546	6.069725489
547	6.060785088
548	6.050084712
549	6.037943228
550	6.025627039
551	6.014574115
552	6.00217269
553	5.990653854
554	5.978907206
555	5.970259442
556	5.958632178
557	5.948177564
558	5.937740357
559	5.923477045
560	5.917984966
561	5.909809204
562	5.898643332
563	5.893470528
564	5.888478047
565	5.877702433
566	5.866309168
567	5.852920128
568	5.846586292
569	5.840713013
570	5.834717269
571	5.827524867
572	5.81812073
573	5.812041223
574	5.804218073
575	5.794303278
576	5.787497272
577	5.781856534
578	5.773045466
579	5.765210894
580	5.752159037
581	5.745216792
582	5.736385968
583	5.728416389
584	5.715573591
585	5.705986077
586	5.699571593
587	5.691328345
588	5.689177814
589	5.683013577
590	5.669808726
591	5.6527831
592	5.641748605
593	5.635250382
594	5.623960981
595	5.612940106
596	5.605572888
597	5.593077089
598	5.57636636
599	5.564775229
600	5.556668979
601	5.543313853
602	5.534650665
603	5.524960548
604	5.519684089
605	5.513419652
606	5.505779996
607	5.495861804
608	5.486149206
609	5.477294459
610	5.468825051
611	5.455858463
612	5.443425025
613	5.434614531
614	5.42597643
615	5.417803609
616	5.406167464
617	5.39692766
618	5.386819511
619	5.376333821
620	5.367249659
621	5.357159874
622	5.351412004
623	5.341175107
624	5.333682572
625	5.325053217
626	5.316977987
627	5.307681969
628	5.305107631
629	5.300057119
630	5.292195915
631	5.284128284
632	5.275653121
633	5.269849956
634	5.25921388
635	5.249746396
636	5.238607294
637	5.231243298
638	5.22407008
639	5.218652768
640	5.211162951
641	5.203837626
642	5.19680672
643	5.182185743
644	5.17507676
645	5.164412215
646	5.155809369
647	5.149797454
648	5.142511298
649	5.129909777
650	5.123902241
651	5.117363012
652	5.10629346
653	5.09980704
654	5.091345599
655	5.085020461
656	5.077225061
657	5.06980463
658	5.063774091
659	5.056465376
660	5.045960677
661	5.040646803
662	5.02976637
663	5.023688696
664	5.022032264
665	5.012341469
666	5.005605786
667	4.998860036
668	4.990652516
669	4.986285094
670	4.972805204
671	4.967306621
672	4.958296
673	4.952737572
674	4.945129099
675	4.937933987
676	4.928107481
677	4.920218705
678	4.916534257
679	4.913567598
680	4.907963403
681	4.895774756
682	4.887720795
683	4.879023997
684	4.86981719
685	4.860089841
686	4.85423916
687	4.849954369
688	4.840805085
689	4.831771924
690	4.824487838
691	4.812454966
692	4.805427191
693	4.795804975
694	4.788107165
695	4.780873953
696	4.772806744
697	4.763647669
698	4.755543833
699	4.748856992
700	4.746125476
701	4.738045013
702	4.733747092
703	4.727120772
704	4.720261692
705	4.711561603
706	4.705756279
707	4.700778025
708	4.690085984
709	4.683320321
710	4.67571244
711	4.668900137
712	4.660388781
713	4.654083478
714	4.647462806
715	4.640029318
716	4.636828603
717	4.627914346
718	4.621864144
719	4.615177854
720	4.608263629
721	4.603721781
722	4.59541825
723	4.589455843
724	4.587230298
725	4.583390167
726	4.575635871
727	4.568808598
728	4.560725318
729	4.557034355
730	4.549023823
731	4.543299255
732	4.535388643
733	4.527667949
734	4.521476253
735	4.519359388
736	4.512149322
737	4.50509084
738	4.500619128
739	4.493313569
740	4.487620588
741	4.48206479
742	4.472947554
743	4.466490628
744	4.459141996
745	4.45021647
746	4.445180162
747	4.43660984
748	4.430955837
749	4.423273304
750	4.417870403
751	4.41005688
752	4.406215348
753	4.400909726
754	4.394698666
755	4.392515051
756	4.387381013
757	4.38056985
758	4.37512122
759	4.367196086
760	4.358856679
761	4.355450162
762	4.351281375
763	4.344920073
764	4.344253532
765	4.338744423
766	4.333256592
767	4.32848209
768	4.323178924
769	4.316561127
770	4.310777423
771	4.306571714
772	4.301500457
773	4.296411956
774	4.292418173
775	4.285821665
776	4.280246388
777	4.276971796
778	4.272507438
779	4.265813256
780	4.260093033
781	4.252239593
782	4.247002624
783	4.241458814
784	4.236679969
785	4.234142582
786	4.230290955
787	4.225760746
788	4.222593615
789	4.217805237
790	4.213155973
791	4.206185613
792	4.200214359
793	4.19577136
794	4.191025852
795	4.184999605
796	4.179866928
797	4.175438741
798	4.170618141
799	4.166478454
800	4.162045746
801	4.158048295
802	4.152734337
803	4.146703201
804	4.140243744
805	4.134824243
806	4.132946334
807	4.128668397
808	4.124653465
809	4.117512055
810	4.112304847
811	4.106187895
812	4.101167075
813	4.095278689
814	4.091171738
815	4.086389451
816	4.081400242
817	4.075700706
818	4.072430067
819	4.066308667
820	4.062393375
821	4.058829294
822	4.054646535
823	4.053540613
824	4.049145044
825	4.045207908
826	4.040826931
827	4.036248933
828	4.031409286
829	4.027623845
830	4.026034613
831	4.020455619
832	4.01468391
833	4.010220635
834	4.006600077
835	4.001125485
836	3.997017698
837	3.993440011
838	3.987096305
839	3.981842088
840	3.977842953
841	3.972979084
842	3.968319447
843	3.963280734
844	3.956915542
845	3.953320918
846	3.949375951
847	3.945206301
848	3.944193197
849	3.940675518
850	3.935953205
851	3.931895759
852	3.927162353
853	3.92176446
854	3.917684037
855	3.914054244
856	3.909446012
857	3.908479119
858	3.904024972
859	3.899647826
860	3.894925515
861	3.890438766
862	3.886112116
863	3.885170379
864	3.884247766
865	3.879100188
866	3.874223693
867	3.871577156
868	3.868405775
869	3.867513897
870	3.861241517
871	3.857411927
872	3.852245007
873	3.847708126
874	3.843575456
875	3.839449931
876	3.835311272
877	3.829593348
878	3.823731361
879	3.820047129
880	3.814597461
881	3.810339782
882	3.807598095
883	3.802516127
884	3.797052981
885	3.791697168
886	3.787269057
887	3.783330146
888	3.780273833
889	3.775902213
890	3.77094172
891	3.765170505
892	3.762225565
893	3.759378483
894	3.755512697
895	3.754494102
896	3.750699021
897	3.746979376
898	3.740854666
899	3.737492108
900	3.733910593
901	3.728014595
902	3.723924286
903	3.716827637
904	3.712639437
905	3.708022374
906	3.702646868
907	3.699282251
908	3.694540721
909	3.68937551
910	3.68521403
911	3.681502765
912	3.676937386
913	3.673766459
914	3.66798287
915	3.66376006
916	3.661012563
917	3.655888246
918	3.65211441
919	3.650384273
920	3.646400544
921	3.643260448
922	3.639233462
923	3.636182992
924	3.633273608
925	3.63232058
926	3.626650268
927	3.622711405
928	3.618014285
929	3.616362727
930	3.612094344
931	3.608277467
932	3.603520975
933	3.599932474
934	3.596913629
935	3.594885335
936	3.590814864
937	3.585751342
938	3.58176106
939	3.577112815
940	3.573184297
941	3.569692999
942	3.566031155
943	3.563120097
944	3.559922651
945	3.556067229
946	3.553213995
947	3.55099947
948	3.548544061
949	3.543814792
950	3.538767725
951	3.536082871
952	3.531698374
953	3.528578236
954	3.525804067
955	3.522360545
956	3.518099817
957	3.514235984
958	3.51006648
959	3.506430575
960	3.503863457
961	3.501027666
962	3.496926537
963	3.494126702
964	3.490276634
965	3.487472819
966	3.482196173
967	3.478826455
968	3.476204296
969	3.473831653
970	3.471426992
