iter	Passed	Remaining
526	1386	1941
527	1388	1938
528	1390	1934
529	1391	1929
530	1392	1924
531	1395	1923
532	1397	1919
533	1399	1915
534	1400	1911
535	1401	1906
536	1403	1902
537	1404	1897
538	1405	1893
539	1406	1888
540	1410	1887
541	1411	1883
542	1412	1878
543	1414	1874
544	1415	1870
545	1416	1865
546	1419	1863
547	1421	1859
548	1422	1855
549	1425	1853
550	1427	1849
551	1429	1846
552	1430	1842
553	1432	1838
554	1433	1833
555	1435	1830
556	1437	1826
557	1440	1825
558	1441	1821
559	1443	1817
560	1444	1813
561	1446	1809
562	1448	1805
563	1449	1801
564	1452	1799
565	1456	1799
566	1458	1795
567	1459	1790
568	1460	1786
569	1461	1782
570	1463	1778
571	1464	1774
572	1466	1770
573	1467	1766
574	1470	1764
575	1472	1760
576	1473	1756
577	1474	1752
578	1476	1748
579	1477	1745
580	1478	1741
581	1480	1737
582	1481	1733
583	1482	1729
584	1484	1725
585	1485	1721
586	1486	1717
587	1488	1713
588	1489	1709
589	1490	1705
590	1492	1701
591	1493	1698
592	1494	1694
593	1499	1694
594	1501	1691
595	1502	1687
596	1505	1684
597	1507	1680
598	1508	1677
599	1512	1676
600	1514	1672
601	1515	1668
602	1516	1665
603	1518	1662
604	1520	1659
605	1522	1655
606	1523	1651
607	1528	1651
608	1529	1647
609	1530	1643
610	1532	1640
611	1533	1636
612	1535	1633
613	1536	1629
614	1538	1625
615	1539	1621
616	1542	1620
617	1544	1616
618	1545	1612
619	1546	1609
620	1548	1605
621	1550	1602
622	1551	1598
623	1552	1595
624	1553	1591
625	1555	1587
626	1556	1583
627	1557	1580
628	1559	1576
629	1560	1573
630	1562	1569
631	1563	1566
632	1564	1562
633	1566	1558
634	1567	1554
635	1570	1552
636	1571	1549
637	1572	1545
638	1573	1541
639	1575	1538
640	1576	1534
641	1577	1530
642	1578	1527
643	1580	1523
644	1581	1520
645	1582	1516
646	1587	1516
647	1589	1513
648	1590	1509
649	1591	1505
650	1592	1502
651	1593	1498
652	1595	1495
653	1596	1491
654	1597	1487
655	1601	1486
656	1602	1482
657	1603	1479
658	1604	1475
659	1605	1471
660	1606	1468
661	1607	1464
662	1609	1461
663	1610	1457
664	1611	1454
665	1614	1452
666	1616	1449
667	1617	1445
668	1619	1442
669	1620	1439
670	1621	1435
671	1624	1433
672	1627	1431
673	1630	1430
674	1632	1426
675	1633	1423
676	1635	1420
677	1636	1416
678	1637	1413
679	1638	1409
680	1640	1406
681	1641	1403
682	1645	1402
683	1647	1399
684	1649	1396
685	1650	1393
686	1651	1389
687	1653	1386
688	1654	1383
689	1655	1379
690	1656	1376
691	1659	1374
692	1661	1370
693	1662	1367
694	1663	1364
695	1664	1360
696	1665	1357
697	1667	1354
698	1668	1350
699	1669	1347
700	1672	1345
701	1676	1344
702	1677	1341
703	1678	1337
704	1680	1334
705	1681	1331
706	1682	1327
707	1683	1324
708	1685	1321
709	1689	1320
710	1691	1317
711	1693	1315
712	1695	1312
713	1696	1309
714	1697	1305
715	1699	1302
716	1700	1299
717	1703	1298
718	1705	1295
719	1706	1291
720	1708	1288
721	1709	1285
722	1710	1282
723	1712	1279
724	1713	1276
725	1715	1273
726	1718	1271
727	1719	1268
728	1720	1265
729	1722	1262
730	1723	1258
731	1724	1255
732	1725	1252
733	1728	1250
734	1734	1250
735	1737	1249
736	1741	1247
737	1744	1245
738	1748	1244
739	1750	1241
740	1751	1238
741	1753	1235
742	1755	1233
743	1757	1230
744	1758	1227
745	1760	1224
746	1763	1222
747	1764	1219
748	1765	1216
749	1766	1213
750	1768	1210
751	1769	1206
752	1770	1203
753	1771	1200
754	1773	1197
755	1774	1194
756	1776	1192
757	1778	1189
758	1780	1186
759	1782	1184
760	1783	1181
761	1784	1178
762	1786	1175
763	1787	1172
764	1788	1169
765	1791	1167
766	1793	1164
767	1794	1161
768	1795	1158
769	1797	1155
770	1798	1152
771	1799	1149
772	1800	1146
773	1801	1143
774	1802	1139
775	1804	1136
776	1807	1134
777	1808	1131
778	1809	1129
779	1811	1126
780	1812	1122
781	1813	1119
782	1814	1116
783	1815	1113
784	1816	1110
785	1817	1107
786	1818	1104
787	1819	1101
788	1820	1098
789	1821	1095
790	1822	1092
791	1823	1089
792	1824	1085
793	1825	1082
794	1826	1079
795	1827	1076
796	1828	1073
797	1829	1070
798	1830	1067
799	1831	1064
800	1834	1062
801	1836	1060
802	1838	1057
803	1839	1054
804	1841	1052
805	1842	1049
806	1843	1046
807	1844	1043
808	1845	1040
809	1846	1037
810	1850	1035
811	1851	1033
812	1853	1030
813	1854	1027
814	1855	1024
815	1857	1021
816	1858	1019
817	1859	1016
818	1860	1013
819	1863	1011
820	1865	1008
821	1867	1006
822	1868	1003
823	1869	1000
824	1870	997
825	1871	994
826	1873	992
827	1874	989
828	1875	986
829	1880	985
830	1886	985
831	1899	988
832	1901	985
833	1903	983
834	1905	981
835	1911	980
836	1913	978
837	1914	975
838	1916	972
839	1917	970
840	1927	971
841	1929	969
842	1931	966
843	1933	964
844	1946	967
845	1948	964
846	1949	962
847	1951	959
848	1954	957
849	1956	955
850	1957	952
851	1958	949
852	1960	946
853	1961	944
854	1962	941
855	1964	938
856	1971	938
857	1973	935
858	1974	933
859	1975	930
860	1977	927
861	1978	925
862	1982	923
863	1983	920
864	1984	917
865	1985	915
866	1987	912
867	1988	909
868	1989	906
869	1991	903
870	1992	901
871	1993	898
872	1994	895
873	1995	892
874	1997	890
875	1998	887
876	2000	884
877	2001	882
878	2002	879
879	2003	876
880	2004	873
881	2006	871
882	2011	870
883	2012	867
884	2013	864
885	2015	862
886	2016	859
887	2017	856
888	2018	853
889	2019	851
890	2021	848
891	2027	847
892	2028	844
893	2029	842
894	2030	839
895	2032	836
896	2033	834
897	2034	831
898	2035	828
899	2036	825
900	2039	823
901	2040	821
902	2042	818
903	2043	815
904	2044	813
905	2046	810
906	2047	808
907	2048	805
908	2049	802
909	2050	800
910	2054	798
911	2055	795
912	2056	792
913	2057	790
914	2058	787
915	2059	784
916	2060	782
917	2062	779
918	2063	776
919	2064	774
920	2065	771
921	2066	768
922	2069	766
923	2070	764
924	2071	761
925	2072	758
926	2073	756
927	2074	753
928	2076	750
929	2077	748
930	2078	745
931	2079	743
932	2081	740
933	2082	738
934	2083	735
935	2084	732
936	2085	730
937	2086	727
938	2087	724
939	2089	722
940	2090	719
941	2091	717
942	2092	714
943	2093	711
944	2094	709
945	2095	706
946	2096	704
947	2097	701
948	2098	698
949	2100	696
950	2102	694
951	2104	691
952	2109	690
953	2111	688
954	2113	685
955	2115	683
956	2116	681
957	2117	678
958	2118	675
959	2119	673
960	2120	670
961	2121	668
962	2124	666
963	2125	663
964	2126	661
965	2127	658
966	2128	656
967	2129	653
968	2130	650
969	2131	648
970	2132	645
971	2134	643
972	2137	641
973	2138	638
974	2139	636
975	2140	633
976	2141	631
977	2142	628
978	2143	626
979	2144	623
980	2145	621
981	2146	618
982	2147	616
983	2150	614
984	2151	611
985	2152	609
986	2154	606
987	2155	604
988	2156	601
989	2157	599
990	2158	596
991	2159	594
992	2160	591
993	2161	589
994	2162	586
995	2165	584
996	2166	582
997	2168	580
998	2169	577
999	2170	575
1000	2172	572
1001	2173	570
1002	2174	567
1003	2175	565
1004	2176	563
1005	2177	560
1006	2180	558
1007	2181	556
1008	2182	553
1009	2183	551
1010	2184	548
1011	2185	546
1012	2186	543
1013	2187	541
1014	2188	539
1015	2189	536
1016	2190	534
1017	2191	531
1018	2195	529
1019	2196	527
1020	2198	525
1021	2199	522
1022	2200	520
1023	2201	518
1024	2203	515
1025	2204	513
1026	2205	511
1027	2206	508
1028	2209	506
1029	2211	504
1030	2212	502
1031	2213	499
1032	2214	497
1033	2215	494
1034	2216	492
1035	2217	490
1036	2218	487
1037	2219	485
1038	2221	483
1039	2224	481
1040	2225	478
1041	2226	476
1042	2227	474
1043	2228	471
1044	2229	469
1045	2230	466
1046	2231	464
1047	2232	462
1048	2233	459
1049	2235	457
1050	2238	455
1051	2239	453
1052	2240	451
1053	2241	448
1054	2242	446
1055	2244	444
1056	2245	441
1057	2246	439
1058	2247	437
1059	2248	434
1060	2249	432
1061	2250	430
1062	2253	428
1063	2254	425
1064	2255	423
1065	2256	421
1066	2257	418
1067	2258	416
1068	2259	414
1069	2260	411
1070	2261	409
1071	2262	407
1072	2263	405
1073	2264	402
1074	2267	400
1075	2268	398
1076	2269	396
1077	2270	393
1078	2271	391
1079	2273	389
1080	2274	387
1081	2275	384
1082	2276	382
1083	2277	380
1084	2278	377
1085	2279	375
1086	2280	373
1087	2281	371
1088	2282	368
1089	2283	366
1090	2284	364
1091	2285	362
1092	2286	359
1093	2288	357
1094	2289	355
1095	2290	353
1096	2291	350
1097	2295	349
1098	2296	346
1099	2297	344
1100	2298	342
1101	2299	340
1102	2300	337
1103	2301	335
1104	2302	333
1105	2303	331
1106	2304	328
1107	2305	326
1108	2308	324
1109	2309	322
1110	2311	320
1111	2312	318
1112	2313	315
1113	2314	313
1114	2315	311
1115	2316	309
1116	2317	307
1117	2318	304
1118	2319	302
1119	2320	300
1120	2323	298
1121	2324	296
1122	2325	294
1123	2326	291
1124	2327	289
1125	2329	287
1126	2330	285
1127	2331	283
1128	2332	281
1129	2333	278
1130	2334	276
1131	2337	274
1132	2338	272
1133	2339	270
1134	2340	268
1135	2341	265
1136	2343	263
1137	2344	261
1138	2345	259
1139	2346	257
1140	2347	255
1141	2348	252
1142	2350	250
1143	2351	248
1144	2353	246
1145	2354	244
1146	2355	242
1147	2356	240
1148	2357	238
1149	2358	235
1150	2359	233
1151	2360	231
1152	2361	229
1153	2362	227
1154	2363	225
1155	2364	222
1156	2365	220
1157	2367	218
1158	2368	216
1159	2369	214
1160	2370	212
1161	2371	210
1162	2372	208
1163	2373	205
1164	2374	203
1165	2377	201
1166	2378	199
1167	2379	197
1168	2380	195
1169	2382	193
1170	2383	191
1171	2384	189
1172	2385	187
1173	2386	184
1174	2387	182
1175	2388	180
1176	2389	178
1177	2391	176
1178	2393	174
1179	2394	172
1180	2395	170
1181	2396	168
1182	2397	166
1183	2398	164
1184	2399	161
1185	2400	159
1186	2401	157
1187	2405	155
1188	2406	153
1189	2407	151
1190	2408	149
1191	2409	147
1192	2410	145
1193	2411	143
1194	2413	141
1195	2414	139
1196	2415	137
1197	2416	135
1198	2418	133
1199	2420	131
1200	2421	129
1201	2422	126
1202	2423	124
1203	2424	122
1204	2425	120
1205	2426	118
1206	2427	116
1207	2428	114
1208	2429	112
1209	2430	110
1210	2432	108
1211	2434	106
1212	2435	104
1213	2436	102
1214	2437	100
1215	2438	98
1216	2439	96
1217	2440	94
1218	2441	92
1219	2442	90
1220	2443	88
1221	2444	86
1222	2445	83
1223	2448	82
1224	2451	80
1225	2453	78
1226	2455	76
1227	2456	74
1228	2458	72
1229	2461	70
1230	2462	68
1231	2464	66
1232	2465	63
1233	2466	61
1234	2467	59
1235	2468	57
1236	2470	55
1237	2471	53
1238	2473	51
1239	2479	49
1240	2480	47
1241	2482	45
1242	2483	43
1243	2484	41
1244	2485	39
1245	2487	37
1246	2488	35
1247	2491	33
1248	2492	31
1249	2493	29
1250	2495	27
1251	2496	25
1252	2497	23
1253	2498	21
1254	2499	19
1255	2501	17
1256	2502	15
1257	2503	13
1258	2504	11
1259	2505	9
1260	2507	7
1261	2508	5
1262	2509	3
1263	2511	1
1264	2512	0
