iter	Passed	Remaining
224	748	3460
225	749	3447
226	751	3435
227	755	3434
228	756	3422
229	758	3412
230	760	3402
231	761	3390
232	762	3378
233	764	3367
234	765	3356
235	769	3354
236	770	3343
237	775	3345
238	777	3336
239	779	3328
240	780	3317
241	782	3305
242	783	3295
243	785	3285
244	786	3274
245	787	3263
246	789	3252
247	790	3241
248	791	3230
249	793	3220
250	794	3209
251	799	3214
252	801	3204
253	802	3193
254	803	3183
255	805	3173
256	806	3163
257	807	3152
258	809	3142
259	810	3132
260	812	3124
261	813	3115
262	815	3105
263	816	3095
264	817	3085
265	818	3075
266	820	3065
267	821	3056
268	822	3046
269	826	3045
270	827	3036
271	829	3027
272	830	3017
273	831	3008
274	832	2998
275	834	2989
276	835	2980
277	836	2971
278	838	2961
279	841	2960
280	842	2951
281	844	2942
282	845	2933
283	846	2924
284	847	2915
285	849	2907
286	850	2898
287	851	2889
288	856	2892
289	857	2884
290	859	2876
291	861	2870
292	862	2861
293	863	2852
294	865	2844
295	866	2836
296	867	2828
297	871	2828
298	874	2825
299	875	2816
300	877	2808
301	878	2800
302	879	2792
303	880	2784
304	882	2777
305	885	2775
306	886	2767
307	888	2759
308	889	2751
309	890	2743
310	892	2736
311	893	2728
312	894	2721
313	896	2713
314	897	2706
315	900	2704
316	902	2697
317	903	2690
318	904	2682
319	905	2675
320	907	2668
321	908	2660
322	910	2654
323	911	2646
324	912	2639
325	915	2637
326	917	2630
327	918	2623
328	919	2616
329	920	2608
330	922	2602
331	923	2595
332	925	2589
333	926	2582
334	929	2580
335	930	2573
336	931	2566
337	933	2559
338	934	2552
339	936	2546
340	937	2540
341	938	2533
342	939	2526
343	941	2520
344	944	2519
345	946	2513
346	947	2506
347	948	2500
348	950	2493
349	951	2487
350	952	2481
351	954	2476
352	955	2469
353	958	2467
354	960	2462
355	961	2456
356	963	2450
357	965	2445
358	967	2440
359	968	2434
360	969	2427
361	970	2421
362	974	2421
363	975	2415
364	976	2408
365	978	2403
366	979	2397
367	980	2391
368	982	2384
369	983	2378
370	984	2373
371	986	2367
372	991	2370
373	992	2364
374	993	2358
375	995	2352
376	996	2346
377	997	2340
378	998	2334
379	999	2328
380	1001	2322
381	1004	2321
382	1006	2317
383	1008	2314
384	1010	2309
385	1012	2305
386	1014	2301
387	1015	2296
388	1018	2294
389	1020	2289
390	1021	2283
391	1022	2277
392	1024	2272
393	1025	2266
394	1026	2261
395	1027	2255
396	1029	2250
397	1030	2244
398	1031	2239
399	1034	2237
400	1035	2231
401	1037	2226
402	1038	2221
403	1039	2215
404	1040	2210
405	1042	2205
406	1043	2200
407	1045	2195
408	1048	2194
409	1050	2189
410	1051	2184
411	1053	2180
412	1054	2175
413	1055	2170
414	1057	2165
415	1058	2160
416	1059	2155
417	1064	2157
418	1066	2154
419	1068	2149
420	1104	2214
421	1106	2210
422	1110	2209
423	1113	2209
424	1117	2208
425	1119	2204
426	1152	2260
427	1154	2257
428	1160	2261
429	1162	2257
430	1165	2254
431	1167	2250
432	1169	2246
433	1173	2246
434	1175	2242
435	1177	2238
436	1179	2234
437	1181	2230
438	1183	2226
439	1185	2221
440	1192	2227
441	1203	2240
442	1206	2237
443	1208	2234
444	1210	2231
445	1213	2228
446	1215	2224
447	1217	2219
448	1218	2214
449	1220	2210
450	1225	2211
451	1227	2207
452	1230	2205
453	1231	2200
454	1233	2195
455	1234	2190
456	1236	2185
457	1240	2185
458	1241	2180
459	1243	2175
460	1244	2170
461	1245	2165
462	1248	2162
463	1250	2158
464	1255	2160
465	1257	2156
466	1260	2153
467	1278	2176
468	1280	2173
469	1282	2169
470	1287	2169
471	1289	2165
472	1291	2161
473	1293	2157
474	1295	2153
475	1297	2149
476	1301	2149
477	1303	2146
478	1305	2142
479	1307	2138
480	1320	2151
481	1322	2149
482	1325	2145
483	1327	2141
484	1329	2138
485	1335	2140
486	1339	2139
487	1341	2135
488	1343	2131
489	1345	2127
490	1349	2127
491	1352	2124
492	1354	2120
493	1356	2116
494	1359	2114
495	1364	2115
496	1366	2111
497	1368	2107
498	1370	2104
499	1373	2101
500	1381	2106
501	1383	2103
502	1385	2099
503	1387	2095
504	1389	2091
505	1391	2087
506	1393	2083
507	1399	2085
508	1412	2097
509	1414	2093
510	1416	2089
511	1418	2085
512	1422	2084
513	1428	2087
514	1430	2083
515	1432	2079
516	1434	2075
517	1438	2074
518	1440	2070
519	1443	2067
520	1446	2065
521	1449	2062
522	1453	2062
523	1455	2058
524	1458	2055
525	1460	2051
526	1462	2047
527	1463	2043
528	1465	2038
529	1468	2037
530	1470	2032
531	1471	2027
532	1472	2022
533	1474	2018
534	1476	2015
535	1478	2011
536	1480	2007
537	1483	2005
538	1485	2000
539	1486	1996
540	1488	1991
541	1490	1987
542	1491	1983
543	1492	1978
544	1494	1974
545	1495	1969
546	1497	1965
547	1498	1961
548	1500	1956
549	1502	1952
550	1504	1949
551	1505	1945
552	1507	1940
553	1508	1936
554	1512	1935
555	1514	1930
556	1515	1926
557	1516	1922
558	1518	1917
559	1519	1913
560	1521	1909
561	1522	1904
562	1526	1903
563	1528	1899
564	1530	1896
565	1533	1893
566	1535	1890
567	1536	1886
568	1538	1881
569	1542	1881
570	1544	1876
571	1545	1872
572	1546	1868
573	1548	1863
574	1549	1859
575	1551	1855
576	1552	1851
577	1557	1851
578	1559	1848
579	1561	1844
580	1563	1840
581	1564	1836
582	1566	1832
583	1567	1828
584	1571	1826
585	1573	1823
586	1575	1819
587	1576	1814
588	1577	1810
589	1579	1806
590	1580	1802
591	1582	1799
592	1587	1798
593	1589	1795
594	1591	1792
595	1593	1788
596	1599	1789
597	1603	1788
598	1605	1785
599	1607	1781
600	1609	1778
601	1611	1775
602	1613	1771
603	1617	1770
604	1621	1769
605	1623	1765
606	1628	1765
607	1632	1764
608	1634	1760
609	1636	1756
610	1638	1753
611	1639	1749
612	1644	1748
613	1646	1745
614	1648	1742
615	1650	1738
616	1652	1735
617	1653	1731
618	1658	1731
619	1660	1727
620	1661	1723
621	1663	1719
622	1664	1715
623	1665	1711
624	1667	1707
625	1668	1703
626	1670	1699
627	1673	1697
628	1675	1693
629	1676	1689
630	1678	1686
631	1679	1682
632	1680	1678
633	1682	1674
634	1683	1670
635	1685	1666
636	1690	1666
637	1691	1662
638	1693	1658
639	1694	1654
640	1695	1650
641	1697	1647
642	1701	1645
643	1703	1642
644	1704	1638
645	1706	1634
646	1707	1631
647	1709	1627
648	1710	1623
649	1712	1619
650	1713	1616
651	1717	1614
652	1718	1610
653	1720	1607
654	1721	1603
655	1722	1599
656	1724	1595
657	1725	1591
658	1726	1587
659	1727	1583
660	1730	1581
661	1732	1577
662	1733	1574
663	1734	1570
664	1736	1566
665	1737	1562
666	1739	1559
667	1741	1556
668	1742	1552
669	1743	1548
670	1747	1546
671	1748	1543
672	1750	1539
673	1751	1535
674	1753	1532
675	1757	1531
676	1760	1529
677	1762	1526
678	1764	1522
679	1765	1519
680	1767	1515
681	1769	1512
682	1770	1508
683	1771	1504
684	1773	1501
685	1777	1499
686	1778	1496
687	1779	1492
688	1782	1490
689	1785	1487
690	1787	1484
691	1792	1484
692	1794	1481
693	1796	1477
694	1797	1474
695	1799	1471
696	1801	1468
697	1805	1466
698	1809	1465
699	1812	1462
700	1813	1459
701	1814	1455
702	1815	1451
703	1816	1447
704	1818	1444
705	1823	1443
706	1826	1441
707	1827	1437
708	1828	1433
709	1829	1430
710	1830	1426
711	1832	1422
712	1833	1419
713	1837	1418
714	1839	1414
715	1840	1411
716	1841	1407
717	1842	1404
718	1844	1400
719	1845	1396
720	1846	1393
721	1847	1389
722	1850	1387
723	1852	1384
724	1854	1381
725	1856	1378
726	1857	1374
727	1858	1371
728	1860	1367
729	1861	1363
730	1862	1360
731	1863	1356
732	1865	1353
733	1866	1350
734	1867	1346
735	1868	1343
736	1869	1339
737	1871	1336
738	1873	1333
739	1874	1330
740	1876	1326
741	1879	1324
742	1880	1321
743	1881	1317
744	1883	1314
745	1884	1311
746	1885	1307
747	1886	1304
748	1887	1300
749	1889	1297
750	1890	1293
751	1891	1290
752	1893	1287
753	1894	1284
754	1896	1281
755	1897	1277
756	1899	1274
757	1900	1271
758	1901	1267
759	1902	1264
760	1903	1260
761	1906	1258
762	1908	1255
763	1909	1251
764	1910	1248
765	1911	1245
766	1912	1241
767	1913	1238
768	1915	1235
769	1916	1231
770	1917	1228
771	1918	1225
772	1922	1223
773	1923	1220
774	1925	1217
775	1926	1213
776	1927	1210
777	1928	1207
778	1929	1204
779	1931	1200
780	1932	1197
781	1933	1194
782	1936	1192
783	1938	1189
784	1939	1185
785	1940	1182
786	1941	1179
787	1942	1175
788	1943	1172
789	1944	1169
790	1946	1166
791	1947	1163
792	1952	1161
793	1953	1158
794	1954	1155
795	1955	1152
796	1956	1149
797	1958	1145
798	1959	1142
799	1960	1139
800	1963	1137
801	1967	1135
802	1969	1132
803	1970	1129
804	1973	1127
805	1974	1124
806	1977	1122
807	1978	1119
808	1982	1117
809	1985	1115
810	1988	1113
811	1990	1110
812	1992	1107
813	1994	1104
814	1998	1103
815	2000	1100
816	2002	1098
817	2005	1095
818	2007	1093
819	2009	1090
820	2015	1089
821	2017	1087
822	2019	1084
823	2021	1081
824	2023	1079
825	2025	1076
826	2028	1074
827	2030	1071
828	2034	1070
829	2042	1070
830	2045	1068
831	2046	1065
832	2048	1062
833	2051	1059
834	2053	1057
835	2057	1055
836	2058	1052
837	2060	1050
838	2062	1047
839	2064	1044
840	2066	1041
841	2068	1039
842	2070	1036
843	2078	1036
844	2080	1034
845	2082	1031
846	2084	1028
847	2088	1027
848	2090	1024
849	2093	1021
850	2095	1019
851	2097	1016
852	2099	1013
853	2104	1012
854	2106	1010
855	2108	1007
856	2110	1004
857	2115	1003
858	2120	1002
859	2129	1002
860	2131	1000
861	2136	998
862	2138	996
863	2140	993
864	2145	992
865	2149	990
866	2151	987
867	2155	985
868	2161	985
869	2165	983
870	2167	980
871	2188	986
872	2191	984
873	2198	983
874	2204	982
875	2206	979
876	2208	976
877	2210	974
878	2214	972
879	2216	969
880	2218	966
881	2220	964
882	2222	961
883	2224	958
884	2226	955
885	2230	954
886	2232	951
887	2234	948
888	2236	945
889	2238	943
890	2240	940
891	2242	937
892	2244	934
893	2246	932
894	2248	929
895	2250	926
896	2252	923
897	2254	921
898	2258	919
899	2260	916
900	2262	914
901	2264	911
902	2276	912
903	2279	910
904	2281	907
905	2283	904
906	2285	902
907	2289	900
908	2291	897
909	2293	894
910	2295	891
911	2297	889
912	2299	886
913	2301	883
914	2305	881
915	2307	878
916	2308	876
917	2309	873
918	2311	870
919	2313	867
920	2315	864
921	2317	862
922	2320	859
923	2322	857
924	2324	854
925	2325	851
926	2327	848
927	2329	845
928	2330	842
929	2332	840
930	2335	837
931	2337	835
932	2338	832
933	2340	829
934	2342	826
935	2343	823
936	2344	820
937	2346	817
938	2349	815
939	2351	812
940	2352	809
941	2353	807
942	2357	805
943	2359	802
944	2361	799
945	2362	796
946	2366	794
947	2367	791
948	2369	788
949	2370	786
950	2372	783
951	2373	780
952	2374	777
953	2376	774
954	2386	774
955	2390	772
956	2392	770
957	2398	768
958	2400	766
959	2402	763
960	2403	760
961	2405	757
962	2406	754
963	2408	751
964	2411	749
965	2413	746
966	2414	744
967	2415	741
968	2417	738
969	2418	735
970	2420	732
971	2421	729
972	2423	727
973	2426	724
974	2428	722
975	2429	719
976	2430	716
977	2432	713
978	2433	710
979	2435	708
980	2436	705
981	2437	702
982	2441	700
983	2443	697
984	2444	694
985	2446	692
986	2447	689
987	2448	686
988	2450	683
989	2451	680
990	2452	678
991	2456	676
992	2457	673
993	2459	670
994	2460	667
995	2461	664
996	2463	662
997	2464	659
998	2465	656
999	2467	653
1000	2468	651
1001	2472	648
1002	2474	646
1003	2477	643
1004	2478	641
1005	2480	638
1006	2482	635
1007	2484	633
1008	2486	630
1009	2489	628
1010	2492	626
1011	2494	623
1012	2496	621
1013	2501	619
1014	2503	616
1015	2504	613
1016	2507	611
1017	2509	608
1018	2511	606
1019	2513	603
1020	2516	601
1021	2518	598
1022	2520	596
1023	2522	593
1024	2524	591
1025	2525	588
1026	2528	585
1027	2531	583
1028	2533	581
1029	2535	578
1030	2537	575
1031	2539	573
1032	2540	570
1033	2542	568
1034	2546	565
1035	2548	563
1036	2549	560
1037	2551	557
1038	2552	555
1039	2553	552
1040	2556	550
1041	2557	547
1042	2558	544
1043	2560	542
1044	2562	539
1045	2563	536
1046	2565	534
1047	2566	531
1048	2567	528
1049	2569	526
1050	2570	523
1051	2571	520
1052	2575	518
1053	2576	515
1054	2577	513
1055	2579	510
1056	2580	507
1057	2582	505
1058	2583	502
1059	2585	499
1060	2586	497
1061	2591	495
1062	2592	492
1063	2593	489
1064	2594	487
1065	2595	484
1066	2597	481
1067	2598	479
1068	2599	476
1069	2600	473
1070	2601	471
1071	2604	468
1072	2606	466
1073	2607	463
1074	2608	460
1075	2609	458
1076	2611	455
1077	2612	453
1078	2613	450
1079	2614	447
1080	2615	445
1081	2618	442
1082	2619	440
1083	2621	437
1084	2622	435
1085	2623	432
1086	2624	429
1087	2626	427
1088	2627	424
1089	2629	422
1090	2630	419
1091	2633	417
1092	2634	414
1093	2635	411
1094	2636	409
1095	2638	406
1096	2639	404
1097	2640	401
1098	2641	398
1099	2642	396
1100	2643	393
1101	2644	391
1102	2646	388
1103	2647	386
1104	2648	383
1105	2650	381
1106	2651	378
1107	2652	375
1108	2655	373
1109	2656	370
1110	2657	368
1111	2658	365
1112	2662	363
1113	2664	361
1114	2667	358
1115	2684	358
1116	2686	356
1117	2689	353
1118	2693	351
1119	2696	349
1120	2698	346
1121	2700	344
1122	2702	341
1123	2706	339
1124	2708	337
1125	2710	334
1126	2712	332
1127	2714	329
1128	2716	327
1129	2718	324
1130	2722	322
1131	2724	320
1132	2726	317
1133	2728	315
1134	2731	312
1135	2734	310
1136	2739	308
1137	2744	306
1138	2746	303
1139	2747	301
1140	2749	298
1141	2753	296
1142	2755	294
1143	2758	291
1144	2759	289
1145	2761	286
1146	2762	284
1147	2763	281
1148	2765	279
1149	2769	276
1150	2771	274
1151	2774	272
1152	2777	269
1153	2778	267
1154	2782	265
1155	2784	262
1156	2785	260
1157	2787	257
1158	2788	255
1159	2790	252
1160	2791	250
1161	2793	247
1162	2795	245
1163	2798	242
1164	2800	240
1165	2803	238
1166	2806	235
1167	2808	233
1168	2811	230
1169	2812	228
1170	2813	225
1171	2815	223
1172	2816	220
1173	2817	218
1174	2818	215
1175	2819	213
1176	2821	210
1177	2822	208
1178	2822	205
1179	2825	203
1180	2826	201
1181	2827	198
1182	2828	196
1183	2829	193
1184	2830	191
1185	2831	188
1186	2833	186
1187	2834	183
1188	2835	181
1189	2836	178
1190	2837	176
1191	2839	173
1192	2840	171
1193	2841	168
1194	2843	166
1195	2844	164
1196	2845	161
1197	2846	159
1198	2847	156
1199	2848	154
1200	2849	151
1201	2850	149
1202	2853	147
1203	2854	144
1204	2855	142
1205	2856	139
1206	2857	137
1207	2859	134
1208	2860	132
1209	2861	130
1210	2862	127
1211	2864	125
1212	2865	122
1213	2868	120
1214	2869	118
1215	2870	115
1216	2871	113
1217	2872	110
1218	2874	108
1219	2876	106
1220	2877	103
1221	2878	101
1222	2879	98
1223	2882	96
1224	2883	94
1225	2884	91
1226	2885	89
1227	2886	86
1228	2888	84
1229	2889	82
1230	2890	79
1231	2892	77
1232	2893	75
1233	2894	72
1234	2897	70
1235	2898	68
1236	2900	65
1237	2901	63
1238	2902	60
1239	2903	58
1240	2904	56
1241	2905	53
1242	2906	51
1243	2907	49
1244	2908	46
1245	2911	44
1246	2912	42
1247	2913	39
1248	2915	37
1249	2916	34
1250	2917	32
1251	2918	30
1252	2919	27
1253	2920	25
1254	2921	23
1255	2922	20
1256	2923	18
1257	2926	16
1258	2927	13
1259	2928	11
1260	2930	9
1261	2931	6
1262	2932	4
1263	2934	2
1264	2935	0
