iter	RMSE
161	18.02355058
162	17.89297873
163	17.75695751
164	17.56769102
165	17.46465893
166	17.37620837
167	17.26929566
168	17.16447584
169	17.05509101
170	16.96064607
171	16.75001885
172	16.66085048
173	16.56626124
174	16.45808241
175	16.37837438
176	16.27605163
177	16.18676177
178	16.02679928
179	15.9349528
180	15.84894117
181	15.66862416
182	15.58334254
183	15.42233612
184	15.27087531
185	15.10850172
186	14.95660103
187	14.85211909
188	14.76781447
189	14.68888831
190	14.58746151
191	14.4659191
192	14.39363425
193	14.31178626
194	14.24371404
195	14.1888854
196	14.04117683
197	13.97372433
198	13.90372736
199	13.8325308
200	13.74325325
201	13.68591616
202	13.58212198
203	13.52310755
204	13.4441751
205	13.39354597
206	13.32103077
207	13.26634508
208	13.17234422
209	13.07275348
210	12.95415909
211	12.85113215
212	12.80238262
213	12.74892438
214	12.70393233
215	12.63420028
216	12.55870792
217	12.48070036
218	12.43500235
219	12.38851114
220	12.34164276
221	12.2787076
222	12.18306204
223	12.13474123
224	12.03265629
225	11.98605319
226	11.94202151
227	11.83180377
228	11.77430636
229	11.73097043
230	11.68876733
231	11.62976575
232	11.59083381
233	11.49730946
234	11.41016538
235	11.36676774
236	11.29148244
237	11.22571007
238	11.15366938
239	11.09790522
240	11.06918705
241	11.01287378
242	10.95750705
243	10.8690544
244	10.81372827
245	10.77809748
246	10.72711086
247	10.6636851
248	10.62066317
249	10.56967815
250	10.52097472
251	10.49190022
252	10.43292217
253	10.40478154
254	10.3648008
255	10.30298471
256	10.26553999
257	10.2259463
258	10.19348566
259	10.15654848
260	10.12021396
261	10.05476431
262	10.0106255
263	9.97249352
264	9.947566785
265	9.87793091
266	9.854493658
267	9.821234661
268	9.791144486
269	9.749244066
270	9.68742252
271	9.628300722
272	9.588734801
273	9.553486096
274	9.519121652
275	9.497949354
276	9.466085757
277	9.43921631
278	9.383893971
279	9.35491069
280	9.315656836
281	9.298559054
282	9.267182302
283	9.225544562
284	9.201195269
285	9.160878153
286	9.113377989
287	9.074836604
288	9.054993171
289	9.010350548
290	8.98020689
291	8.954802615
292	8.927835675
293	8.90297915
294	8.871769674
295	8.827931733
296	8.793962956
297	8.766460391
298	8.740930246
299	8.714229875
300	8.70439109
301	8.694232067
302	8.676216684
303	8.652125671
304	8.643158098
305	8.621059639
306	8.587567807
307	8.578434432
308	8.568818062
309	8.546468019
310	8.525843719
311	8.517928162
312	8.481015364
313	8.469496889
314	8.453982555
315	8.434182491
316	8.425776729
317	8.399511276
318	8.389411052
319	8.380667198
320	8.35966155
321	8.339447406
322	8.30543406
323	8.279599339
324	8.259598842
325	8.228991439
326	8.201426391
327	8.19389251
328	8.165872418
329	8.139186338
330	8.122687255
331	8.096920293
332	8.08893039
333	8.064235432
334	8.058223271
335	8.039224768
336	8.009637182
337	8.001337435
338	7.977185403
339	7.956125704
340	7.927165349
341	7.897892802
342	7.874931463
343	7.862850694
344	7.845666008
345	7.821977816
346	7.800534053
347	7.794157373
348	7.772519496
349	7.766621307
350	7.749946041
351	7.743863654
352	7.728729243
353	7.706530324
354	7.6887237
355	7.66599314
356	7.639296262
357	7.633580405
358	7.62813998
359	7.621681126
360	7.604676174
361	7.590697705
362	7.569708927
363	7.55038201
364	7.525374352
365	7.509122933
366	7.489564204
367	7.469362905
368	7.450031713
369	7.440213432
370	7.421886523
371	7.411638067
372	7.394821582
373	7.383083297
374	7.37023897
375	7.364570991
376	7.351303926
377	7.345555687
378	7.337672249
379	7.316257644
380	7.30400441
381	7.288787404
382	7.272345324
383	7.257680851
384	7.249986693
385	7.235032302
386	7.218498459
387	7.201989063
388	7.193656699
389	7.179627974
390	7.176661254
391	7.159935394
392	7.157258494
393	7.1374426
394	7.126450305
395	7.105260902
396	7.089873221
397	7.076869194
398	7.056765954
399	7.040100683
400	7.037568408
401	7.025081979
402	7.013175501
403	6.998770802
404	6.979632889
405	6.969451622
406	6.955195078
407	6.940387999
408	6.926903238
409	6.91135424
410	6.901890823
411	6.89982179
412	6.897823333
413	6.88471709
414	6.873285537
415	6.858578474
416	6.840425629
417	6.822674998
418	6.805436476
419	6.794120427
420	6.791584909
421	6.784095833
422	6.772395408
423	6.758454168
424	6.748795295
425	6.732397358
426	6.715532054
427	6.70235273
428	6.689692552
429	6.682232798
430	6.668802846
431	6.656246234
432	6.654029224
433	6.64224015
434	6.629235497
435	6.613548794
436	6.606106369
437	6.603896719
438	6.590025009
439	6.580409519
440	6.565267996
441	6.552354264
442	6.536620528
443	6.524767883
444	6.522705388
445	6.509356138
446	6.498419552
447	6.489371372
448	6.474408315
449	6.459094861
450	6.457074817
451	6.443057066
452	6.432219402
453	6.419583332
454	6.408990392
455	6.407057004
456	6.406205831
457	6.392246207
458	6.383555713
459	6.382719198
460	6.374592879
461	6.360431978
462	6.347051236
463	6.332735132
464	6.321709713
465	6.308397918
466	6.306408945
467	6.293264621
468	6.279721389
469	6.266909152
470	6.254992113
471	6.249216847
472	6.238712281
473	6.228769872
474	6.219531734
475	6.208707664
476	6.201100637
477	6.187345011
478	6.175415861
479	6.173523688
480	6.164276772
481	6.152106165
482	6.151367666
483	6.142297848
484	6.131797945
485	6.121678918
486	6.120956462
487	6.113736004
488	6.103156693
489	6.092378368
490	6.082822347
491	6.074429007
492	6.062087025
493	6.053022372
494	6.041127747
495	6.030881646
496	6.021366657
497	6.013942951
498	6.006386987
499	5.996253417
500	5.984262313
501	5.975645493
502	5.968003959
503	5.959155385
504	5.950506759
505	5.938431727
506	5.932716066
507	5.921684956
508	5.910273293
509	5.903628986
510	5.900988271
511	5.893827125
512	5.886812435
513	5.880137837
514	5.873959995
515	5.867823385
516	5.862870806
517	5.860319776
518	5.855572868
519	5.845668954
520	5.834957712
521	5.824041252
522	5.815564498
523	5.805233373
524	5.799203182
525	5.79355452
526	5.784591233
527	5.779239776
528	5.774507403
529	5.768456354
530	5.759161025
531	5.751992993
532	5.745541566
533	5.737437649
534	5.732365926
535	5.724658711
536	5.71597875
537	5.706636495
538	5.699107888
539	5.694791328
540	5.68444007
541	5.676386839
542	5.665592507
543	5.656607684
544	5.652309779
545	5.645498657
546	5.639818144
547	5.633982015
548	5.628467883
549	5.619286712
550	5.61511392
551	5.611171642
552	5.605214198
553	5.598084774
554	5.590231197
555	5.586531505
556	5.579416573
557	5.572765694
558	5.566421824
559	5.558943259
560	5.550580543
561	5.543897388
562	5.535817106
563	5.526424018
564	5.519891751
565	5.514226876
566	5.507853121
567	5.497595371
568	5.489414592
569	5.482845793
570	5.475361956
571	5.470048421
572	5.461371958
573	5.452617828
574	5.445538792
575	5.437315155
576	5.432279868
577	5.429134936
578	5.422837673
579	5.416200922
580	5.410214576
581	5.40304463
582	5.394152096
583	5.388464246
584	5.380860761
585	5.37408271
586	5.368697763
587	5.362372693
588	5.357238508
589	5.35013758
590	5.344933062
591	5.339578177
592	5.332735916
593	5.328953684
594	5.3254005
595	5.314864673
596	5.308609705
597	5.30370029
598	5.296813789
599	5.290447322
600	5.282797279
601	5.277080489
602	5.274195497
603	5.267689627
604	5.258655451
605	5.253553048
606	5.245998166
607	5.239008716
608	5.235721218
609	5.227861034
610	5.221571945
611	5.217201419
612	5.213285574
613	5.204285217
614	5.196820757
615	5.192033971
616	5.183923688
617	5.180302061
618	5.174559279
619	5.172380086
620	5.168805941
621	5.161195997
622	5.154941254
623	5.145258387
624	5.139951708
625	5.134423749
626	5.129775698
627	5.124529476
628	5.116157826
629	5.110856347
630	5.105012024
631	5.098487649
632	5.08985884
633	5.088516239
634	5.086987558
635	5.084072589
636	5.07951906
637	5.075865216
638	5.067130935
639	5.062669826
640	5.053480556
641	5.045718983
642	5.03889367
643	5.030336773
644	5.02459406
645	5.019638983
646	5.015383568
647	5.006723949
648	5.002362864
649	4.994697623
650	4.989354801
651	4.982881099
652	4.979723447
653	4.973076628
654	4.970341005
655	4.96745095
656	4.960660004
657	4.95408471
658	4.94947586
659	4.946503561
660	4.944415863
661	4.937692868
662	4.929120313
663	4.921556278
664	4.914893937
665	4.910784984
666	4.902764025
667	4.899947126
668	4.898144932
669	4.891686321
670	4.89002522
671	4.885108679
672	4.877957148
673	4.870788214
674	4.864548829
675	4.862279264
676	4.857912652
677	4.852442725
678	4.84654482
679	4.840074756
680	4.835582351
681	4.831027458
682	4.827020301
683	4.821391911
684	4.815587584
685	4.81058043
686	4.803881066
687	4.800692648
688	4.797967632
689	4.791235511
690	4.784750731
691	4.778546534
692	4.775661721
693	4.769501094
694	4.764429515
695	4.761827723
696	4.755576359
697	4.751188939
698	4.747121675
699	4.74237723
700	4.7383765
701	4.734525711
702	4.728623485
703	4.722608258
704	4.718953141
705	4.713331862
706	4.711914794
707	4.704153199
708	4.701742058
709	4.698511653
710	4.693659659
711	4.689258868
712	4.683312752
713	4.679855562
714	4.674193244
715	4.667162587
716	4.664207995
717	4.661041558
718	4.655686034
719	4.65161751
720	4.64616632
721	4.640649361
722	4.634999519
723	4.631953902
724	4.624753378
725	4.62064987
726	4.617247524
727	4.611109526
728	4.608923689
729	4.603663063
730	4.600403964
731	4.597715818
732	4.591447505
733	4.588155506
734	4.583151047
735	4.577601135
736	4.574454538
737	4.57239826
738	4.569286276
739	4.56444998
740	4.560695482
741	4.553808279
742	4.549536833
743	4.546240724
744	4.542504497
745	4.538793628
746	4.531807712
747	4.530451898
748	4.524200434
749	4.519158616
750	4.514227726
751	4.508544302
752	4.504233242
753	4.501415949
754	4.496050391
755	4.491333063
756	4.486733887
757	4.480961939
758	4.4796384
759	4.473147624
760	4.469216556
761	4.464741165
762	4.462918121
763	4.458072198
764	4.45245459
765	4.447856288
766	4.445577353
767	4.441454558
768	4.438036229
769	4.43629984
770	4.431183098
771	4.43026604
772	4.429004268
773	4.423857621
774	4.419232046
775	4.414834084
776	4.410051232
777	4.403893286
778	4.399965709
779	4.397064955
780	4.39279288
781	4.39109173
782	4.38484866
783	4.380822862
784	4.377081892
785	4.372285633
786	4.369680985
787	4.367046841
788	4.364251981
789	4.362648431
790	4.356663135
791	4.352199926
792	4.350949556
793	4.34836908
794	4.34484539
795	4.343133222
796	4.341959792
797	4.339523683
798	4.338136897
799	4.336845116
800	4.331064418
801	4.329977885
802	4.32904562
803	4.327995686
804	4.326880085
805	4.323371969
806	4.320041925
807	4.313782728
808	4.313435439
809	4.309242842
810	4.304015817
811	4.303678154
812	4.30200265
813	4.301592977
814	4.297114932
815	4.293870167
816	4.291704552
817	4.287308238
818	4.282599117
819	4.277522008
820	4.271711936
821	4.269621861
822	4.265343884
823	4.261247416
824	4.257929612
825	4.253017817
826	4.24867601
827	4.245717533
828	4.242580486
829	4.239162129
830	4.233803182
831	4.232962466
832	4.230539427
833	4.225643854
834	4.224645007
835	4.221618133
836	4.216336988
837	4.213342966
838	4.210346896
839	4.2057679
840	4.201628649
841	4.200662328
842	4.19817985
843	4.194036824
844	4.188720224
845	4.185225673
846	4.180665149
847	4.176387277
848	4.170991014
849	4.167185169
850	4.160807535
851	4.156271142
852	4.154701265
853	4.152612028
854	4.147375138
855	4.142336954
856	4.137605448
857	4.134971335
858	4.129889396
859	4.124098733
860	4.11872976
861	4.112963023
862	4.10840725
863	4.103069994
864	4.097621836
865	4.095088785
866	4.091851292
867	4.087884234
868	4.085687719
869	4.082733316
870	4.078561972
871	4.074098891
872	4.070064025
873	4.068993983
874	4.066970219
875	4.06498235
876	4.061142017
877	4.058316853
878	4.054656354
879	4.051076892
880	4.047641705
881	4.043434131
882	4.041005991
883	4.036720161
884	4.033723005
885	4.028362565
886	4.025499589
887	4.022122321
888	4.018640861
889	4.01646882
890	4.011959665
891	4.008604677
892	4.006109545
893	4.003242764
894	3.998193699
895	3.99458683
896	3.9913857
897	3.98953581
898	3.987746756
899	3.984192319
900	3.980004429
901	3.974845185
902	3.970470029
903	3.96834194
904	3.966587886
905	3.962739991
906	3.961041861
907	3.957998053
908	3.952790104
909	3.949234073
910	3.944580363
911	3.939507626
912	3.936878514
913	3.93360412
914	3.929271734
915	3.924864855
916	3.922083333
917	3.919628841
918	3.916839428
919	3.913644647
920	3.909257331
921	3.904812524
922	3.90018478
923	3.89539905
924	3.893040569
925	3.89048085
926	3.885869483
927	3.88427395
928	3.87994922
929	3.876398438
930	3.872607998
931	3.868987814
932	3.864633957
933	3.862546996
934	3.858869399
935	3.854447507
936	3.853057847
937	3.84924106
938	3.84538503
939	3.839745323
940	3.83585565
941	3.834011088
942	3.829988812
943	3.825147853
944	3.822704395
945	3.820588717
946	3.818277078
947	3.815645429
948	3.812143412
949	3.808463654
950	3.804530906
951	3.803044058
952	3.801604046
953	3.796255208
954	3.791816808
955	3.788320197
956	3.785847356
957	3.782226616
958	3.780602629
959	3.776658194
960	3.773852886
961	3.770224591
962	3.767907701
963	3.765317766
964	3.76378248
965	3.760351305
966	3.757174568
967	3.753298599
968	3.751743082
969	3.749027713
970	3.747294821
971	3.744134595
972	3.74052457
973	3.737248494
974	3.736131194
975	3.733969266
976	3.730134368
977	3.727115382
978	3.72404984
979	3.720643216
980	3.71970458
981	3.71897277
982	3.714408422
983	3.71117984
984	3.709432367
985	3.706581165
986	3.706253385
987	3.704473187
988	3.701533549
989	3.698619687
990	3.697452599
991	3.693865954
992	3.690679585
993	3.690437209
994	3.690244761
995	3.688677534
996	3.688487692
997	3.685086091
998	3.684854637
999	3.681601637
1000	3.67658239
1001	3.676399489
1002	3.673564692
1003	3.67064787
1004	3.667353238
1005	3.664596459
1006	3.663467486
1007	3.661948775
1008	3.658823715
1009	3.657813551
1010	3.6542944
1011	3.6504478
1012	3.647432471
1013	3.642076175
1014	3.638732557
1015	3.635345358
1016	3.632089976
1017	3.629385403
1018	3.627407385
1019	3.624662036
1020	3.623416518
1021	3.622329985
1022	3.618158289
1023	3.614294571
1024	3.610404804
1025	3.607224367
1026	3.604224884
1027	3.600303436
1028	3.597630671
1029	3.595732616
1030	3.592936726
1031	3.589623338
1032	3.588037867
1033	3.586191434
1034	3.584028059
1035	3.580872791
1036	3.578229701
1037	3.574798799
1038	3.569737994
1039	3.567940702
1040	3.566882774
1041	3.562032148
1042	3.559444183
1043	3.558269592
1044	3.556848707
1045	3.555317097
1046	3.551709206
1047	3.549978724
1048	3.546963332
1049	3.54592358
1050	3.542189962
1051	3.538642185
1052	3.535956456
1053	3.532577399
1054	3.529711249
1055	3.527309459
1056	3.524675629
1057	3.522397289
1058	3.518978079
1059	3.51608775
1060	3.51273605
1061	3.508034
1062	3.505296798
1063	3.503542973
1064	3.50104501
1065	3.498523824
1066	3.495255715
1067	3.492743581
1068	3.491167645
1069	3.486851117
1070	3.484403584
1071	3.482051353
1072	3.48029396
1073	3.47706623
1074	3.475169726
1075	3.473599251
1076	3.469059965
1077	3.466059932
1078	3.463048832
1079	3.461931328
1080	3.459431096
1081	3.455147475
1082	3.454943333
1083	3.450782956
1084	3.447570549
1085	3.445208043
1086	3.443677695
1087	3.439320201
1088	3.436543622
1089	3.434315401
1090	3.430315362
1091	3.42736822
1092	3.425952729
1093	3.423137697
1094	3.418820538
1095	3.414717948
1096	3.411763501
1097	3.41160343
1098	3.407613874
1099	3.404800868
1100	3.401185135
1101	3.399742104
1102	3.397630699
1103	3.394762675
1104	3.39198492
1105	3.390227363
1106	3.38986242
1107	3.389669421
1108	3.387807275
1109	3.385808418
1110	3.383655084
1111	3.380995667
1112	3.378230965
1113	3.375231088
1114	3.37259607
1115	3.370440085
1116	3.367802026
1117	3.364774282
1118	3.3620424
1119	3.36008607
1120	3.359563572
1121	3.358487893
1122	3.357976348
1123	3.355272323
1124	3.352460284
1125	3.349887095
1126	3.347850956
1127	3.347354531
1128	3.346868658
1129	3.343880601
1130	3.341315365
1131	3.338865558
1132	3.338198408
1133	3.33498604
1134	3.332452186
1135	3.33198268
1136	3.331523071
1137	3.329009218
1138	3.328559831
1139	3.325800356
1140	3.323766406
1141	3.321181729
1142	3.320213523
1143	3.319774535
1144	3.318829638
1145	3.317895093
1146	3.316993082
1147	3.315037012
1148	3.311933998
1149	3.308834916
1150	3.306594388
1151	3.3037653
1152	3.301279197
1153	3.300867083
1154	3.298505242
1155	3.295735316
1156	3.293063725
1157	3.290034725
1158	3.287618038
1159	3.286646628
1160	3.28482234
1161	3.282403151
1162	3.279079671
1163	3.276661553
1164	3.273871702
1165	3.273466282
1166	3.271499023
1167	3.270608842
1168	3.267970761
1169	3.266203954
1170	3.263505174
1171	3.261221086
1172	3.259578884
1173	3.256716862
1174	3.254053589
1175	3.253437314
1176	3.252313513
1177	3.250761826
1178	3.249668787
1179	3.248733166
1180	3.247675015
1181	3.246326617
1182	3.244037706
1183	3.241616756
1184	3.237860811
1185	3.234998713
1186	3.234146175
1187	3.231913966
1188	3.23018121
1189	3.226641883
1190	3.225253364
1191	3.223617298
1192	3.222785889
1193	3.221983628
1194	3.219748499
1195	3.217762688
1196	3.213969651
1197	3.211024028
1198	3.209444565
1199	3.206988196
1200	3.204897529
1201	3.201534442
1202	3.200265087
1203	3.197785695
1204	3.194334582
1205	3.193541349
1206	3.191536648
1207	3.191002612
1208	3.188483398
1209	3.185799926
1210	3.184772276
1211	3.183067133
1212	3.181286246
1213	3.177904639
1214	3.174332162
1215	3.171243856
1216	3.169448526
1217	3.167412575
1218	3.164208897
1219	3.162023162
1220	3.159686873
1221	3.155338887
1222	3.152246817
1223	3.149063538
1224	3.148896913
1225	3.14583036
1226	3.144628228
1227	3.141171376
1228	3.139013156
1229	3.136264578
1230	3.133350377
1231	3.130191638
1232	3.130031587
1233	3.127573338
1234	3.123537182
1235	3.12161364
1236	3.119890713
1237	3.117393493
1238	3.115938412
1239	3.114773579
1240	3.113009294
1241	3.110816558
1242	3.106943913
1243	3.10539027
1244	3.100981353
1245	3.099312112
1246	3.097095083
1247	3.094558364
1248	3.091829958
1249	3.08975686
1250	3.087320332
1251	3.085682284
1252	3.083732705
1253	3.080935579
1254	3.079827395
1255	3.079111297
1256	3.076247154
1257	3.073749551
1258	3.072465208
1259	3.070560448
1260	3.068094861
1261	3.065829371
1262	3.06459139
1263	3.061605312
1264	3.059499018
