iter	Passed	Remaining
149	1469	10641
150	1476	10608
151	1485	10595
152	1492	10566
153	1503	10560
154	1510	10532
155	1519	10517
156	1525	10484
157	1534	10472
158	1541	10441
159	1550	10427
160	1557	10397
161	1566	10386
162	1574	10364
163	1583	10353
164	1590	10323
165	1600	10315
166	1607	10289
167	1615	10272
168	1622	10242
169	1631	10231
170	1638	10202
171	1647	10190
172	1653	10162
173	1663	10152
174	1669	10124
175	1678	10110
176	1685	10082
177	1693	10067
178	1700	10041
179	1710	10032
180	1717	10009
181	1726	9997
182	1732	9971
183	1742	9960
184	1750	9943
185	1759	9933
186	1766	9910
187	1777	9907
188	1784	9885
189	1793	9875
190	1800	9850
191	1813	9858
192	1824	9857
193	1830	9831
194	1839	9819
195	1846	9795
196	1855	9783
197	1861	9759
198	1871	9752
199	1881	9745
200	1893	9751
201	1900	9727
202	1907	9707
203	1914	9682
204	1926	9688
205	1935	9679
206	1942	9655
207	1951	9644
208	1958	9622
209	1967	9611
210	1973	9587
211	1982	9573
212	1990	9560
213	1999	9548
214	2005	9526
215	2013	9509
216	2020	9488
217	2027	9466
218	2038	9468
219	2047	9456
220	2054	9434
221	2063	9426
222	2071	9410
223	2081	9402
224	2087	9381
225	2097	9373
226	2104	9352
227	2112	9340
228	2119	9319
229	2127	9306
230	2135	9292
231	2144	9280
232	2153	9268
233	2161	9256
234	2169	9241
235	2179	9233
236	2187	9220
237	2196	9209
238	2202	9188
239	2211	9178
240	2218	9159
241	2227	9149
242	2234	9130
243	2243	9122
244	2250	9103
245	2259	9094
246	2267	9078
247	2276	9070
248	2283	9051
249	2292	9041
250	2299	9023
251	2308	9013
252	2316	9000
253	2327	8998
254	2336	8986
255	2346	8982
256	2355	8972
257	2362	8953
258	2370	8941
259	2377	8925
260	2384	8905
261	2393	8897
262	2400	8879
263	2409	8869
264	2415	8850
265	2428	8856
266	2442	8863
267	2449	8846
268	2457	8835
269	2464	8817
270	2476	8817
271	2488	8819
272	2495	8801
273	2503	8790
274	2510	8773
275	2520	8766
276	2529	8758
277	2541	8756
278	2551	8752
279	2560	8743
280	2571	8739
281	2581	8731
282	2588	8717
283	2610	8749
284	2622	8751
285	2633	8746
286	2642	8738
287	2653	8733
288	2664	8731
289	2673	8721
290	2684	8716
291	2695	8714
292	2704	8704
293	2714	8696
294	2722	8683
295	2732	8677
296	2740	8665
297	2752	8665
298	2764	8664
299	2774	8657
300	2784	8650
301	2794	8644
302	2805	8638
303	2817	8636
304	2827	8630
305	2835	8619
306	2847	8615
307	2856	8605
308	2866	8600
309	2877	8595
310	2885	8583
311	2897	8580
312	2907	8572
313	2919	8572
314	2930	8567
315	2941	8563
316	2949	8552
317	2961	8548
318	2972	8543
319	2980	8532
320	2991	8528
321	3001	8519
322	3012	8515
323	3023	8511
324	3031	8496
325	3039	8485
326	3047	8470
327	3057	8463
328	3066	8454
329	3076	8445
330	3082	8428
331	3091	8417
332	3098	8401
333	3107	8392
334	3114	8376
335	3123	8366
336	3129	8349
337	3139	8342
338	3148	8330
339	3157	8320
340	3163	8303
341	3173	8296
342	3179	8278
343	3189	8269
344	3195	8253
345	3207	8250
346	3215	8238
347	3222	8223
348	3229	8208
349	3239	8200
350	3246	8184
351	3254	8173
352	3263	8162
353	3271	8150
354	3279	8139
355	3286	8123
356	3293	8108
357	3302	8099
358	3309	8083
359	3317	8073
360	3324	8058
361	3335	8053
362	3344	8042
363	3354	8034
364	3362	8025
365	3370	8010
366	3379	8001
367	3385	7986
368	3396	7979
369	3403	7966
370	3413	7958
371	3420	7944
372	3430	7936
373	3436	7920
374	3445	7911
375	3452	7896
376	3461	7886
377	3467	7871
378	3476	7860
379	3483	7847
380	3494	7842
381	3503	7831
382	3512	7823
383	3519	7808
384	3528	7799
385	3534	7783
386	3543	7774
387	3549	7758
388	3558	7748
389	3565	7733
390	3574	7724
391	3580	7709
392	3590	7701
393	3597	7687
394	3606	7678
395	3612	7663
396	3621	7653
397	3628	7639
398	3639	7634
399	3646	7620
400	3654	7610
401	3661	7596
402	3670	7587
403	3677	7573
404	3685	7563
405	3693	7551
406	3702	7541
407	3709	7527
408	3717	7516
409	3724	7503
410	3731	7489
411	3741	7483
412	3750	7474
413	3757	7460
414	3764	7446
415	3772	7436
416	3779	7422
417	3792	7422
418	3802	7414
419	3809	7400
420	3819	7394
421	3826	7381
422	3836	7373
423	3842	7358
424	3851	7349
425	3858	7335
426	3867	7326
427	3873	7312
428	3883	7305
429	3890	7291
430	3902	7288
431	3911	7279
432	3917	7265
433	3924	7252
434	3938	7252
435	3950	7247
436	3961	7242
437	3970	7233
438	3982	7230
439	4000	7237
440	4013	7235
441	4028	7237
442	4038	7228
443	4047	7220
444	4054	7206
445	4065	7200
446	4077	7197
447	4087	7189
448	4097	7182
449	4104	7169
450	4111	7156
451	4118	7142
452	4129	7137
453	4138	7127
454	4145	7116
455	4154	7105
456	4161	7092
457	4167	7079
458	4175	7067
459	4181	7054
460	4191	7045
461	4197	7032
462	4206	7023
463	4213	7010
464	4227	7009
465	4236	7000
466	4243	6987
467	4252	6978
468	4259	6966
469	4269	6957
470	4275	6944
471	4284	6935
472	4291	6922
473	4300	6913
474	4306	6900
475	4315	6889
476	4324	6880
477	4332	6870
478	4339	6857
479	4347	6847
480	4354	6834
481	4364	6826
482	4374	6820
483	4384	6812
484	4390	6799
485	4402	6793
486	4408	6780
487	4418	6772
488	4425	6759
489	4433	6750
490	4440	6737
491	4449	6727
492	4455	6714
493	4465	6706
494	4471	6694
495	4480	6684
496	4486	6671
497	4496	6662
498	4504	6653
499	4518	6650
500	4530	6646
501	4538	6635
502	4549	6629
503	4555	6616
504	4565	6607
505	4571	6595
506	4582	6589
507	4590	6578
508	4597	6566
509	4603	6553
510	4612	6544
511	4619	6531
512	4628	6522
513	4634	6510
514	4644	6502
515	4650	6489
516	4662	6484
517	4669	6472
518	4679	6464
519	4685	6452
520	4695	6443
521	4701	6431
522	4711	6422
523	4717	6410
524	4728	6403
525	4736	6393
526	4743	6381
527	4750	6369
528	4759	6360
529	4765	6348
530	4776	6342
531	4783	6330
532	4793	6322
533	4803	6314
534	4811	6304
535	4821	6296
536	4827	6284
537	4836	6275
538	4843	6263
539	4852	6254
540	4859	6242
541	4868	6233
542	4874	6221
543	4886	6216
544	4895	6207
545	4902	6195
546	4910	6185
547	4917	6174
548	4924	6161
549	4932	6152
550	4939	6140
551	4947	6130
552	4953	6118
553	4963	6109
554	4969	6097
555	4978	6088
556	4985	6077
557	4999	6074
558	5005	6062
559	5014	6053
560	5021	6042
561	5030	6032
562	5036	6021
563	5046	6012
564	5053	6001
565	5062	5993
566	5069	5980
567	5078	5972
568	5085	5961
569	5095	5953
570	5102	5942
571	5112	5935
572	5121	5925
573	5129	5916
574	5138	5907
575	5149	5900
576	5158	5891
577	5164	5879
578	5173	5870
579	5180	5859
580	5189	5850
581	5197	5840
582	5207	5833
583	5214	5821
584	5223	5812
585	5230	5801
586	5239	5792
587	5245	5781
588	5254	5772
589	5261	5760
590	5270	5751
591	5276	5740
592	5285	5730
593	5295	5723
594	5304	5714
595	5313	5705
596	5322	5696
597	5328	5685
598	5339	5677
599	5345	5666
600	5355	5657
601	5361	5646
602	5371	5638
603	5377	5627
604	5387	5619
605	5394	5607
606	5403	5599
607	5410	5588
608	5419	5579
609	5426	5568
610	5437	5562
611	5449	5555
612	5458	5547
613	5469	5540
614	5482	5535
615	5488	5524
616	5498	5516
617	5506	5506
618	5515	5497
619	5522	5486
620	5531	5477
621	5537	5466
622	5546	5457
623	5553	5446
624	5563	5438
625	5570	5427
626	5578	5418
627	5585	5407
628	5594	5398
629	5601	5387
630	5609	5378
631	5617	5368
632	5627	5360
633	5635	5350
634	5644	5342
635	5650	5330
636	5659	5322
637	5666	5311
638	5676	5303
639	5683	5293
640	5692	5283
641	5699	5273
642	5708	5264
643	5717	5255
644	5726	5246
645	5732	5235
646	5741	5227
647	5748	5216
648	5759	5209
649	5766	5198
650	5779	5193
651	5787	5184
652	5794	5173
653	5800	5162
654	5809	5153
655	5815	5142
656	5825	5134
657	5833	5123
658	5842	5115
659	5848	5104
660	5857	5095
661	5864	5084
662	5875	5077
663	5884	5069
664	5891	5058
665	5897	5047
666	5906	5038
667	5913	5027
668	5925	5022
669	5934	5013
670	5941	5002
671	5949	4993
672	5957	4983
673	5966	4974
674	5973	4964
675	5982	4955
676	5989	4945
677	5997	4936
678	6006	4927
679	6015	4918
680	6022	4907
681	6030	4898
682	6038	4888
683	6046	4879
684	6053	4869
685	6059	4858
686	6072	4852
687	6081	4843
688	6088	4833
689	6097	4825
690	6105	4815
691	6114	4807
692	6121	4796
693	6130	4788
694	6137	4777
695	6146	4768
696	6152	4758
697	6161	4749
698	6168	4738
699	6176	4729
700	6183	4719
701	6189	4708
702	6198	4699
703	6205	4689
704	6219	4684
705	6228	4675
706	6234	4665
707	6244	4656
708	6251	4646
709	6260	4637
710	6266	4627
711	6276	4618
712	6283	4608
713	6292	4600
714	6301	4591
715	6311	4583
716	6318	4573
717	6327	4565
718	6334	4554
719	6344	4546
720	6350	4536
721	6364	4530
722	6373	4521
723	6379	4511
724	6388	4502
725	6394	4492
726	6400	4481
727	6409	4472
728	6416	4462
729	6425	4453
730	6432	4443
731	6441	4435
732	6447	4424
733	6457	4416
734	6463	4405
735	6473	4398
736	6480	4387
737	6490	4379
738	6497	4369
739	6510	4364
740	6519	4355
741	6526	4345
742	6534	4336
743	6541	4325
744	6550	4316
745	6556	4306
746	6563	4296
747	6570	4286
748	6576	4276
749	6587	4268
750	6594	4258
751	6604	4251
752	6616	4243
753	6623	4233
754	6632	4225
755	6639	4215
756	6651	4208
757	6658	4199
758	6666	4189
759	6672	4179
760	6683	4171
761	6691	4162
762	6700	4153
763	6708	4144
764	6715	4134
765	6721	4124
766	6729	4114
767	6735	4104
768	6746	4097
769	6755	4088
770	6763	4079
771	6772	4070
772	6779	4060
773	6788	4051
774	6798	4043
775	6808	4035
776	6814	4025
777	6823	4017
778	6829	4006
779	6839	3998
780	6846	3988
781	6855	3979
782	6863	3970
783	6872	3962
784	6879	3952
785	6888	3944
786	6898	3935
787	6909	3928
788	6920	3920
789	6929	3912
790	6943	3906
791	6952	3897
792	6959	3887
793	6968	3879
794	6974	3869
795	6984	3860
796	6991	3851
797	7001	3842
798	7008	3833
799	7018	3824
800	7025	3815
801	7034	3806
802	7040	3796
803	7050	3788
804	7056	3778
805	7066	3769
806	7072	3759
807	7082	3751
808	7091	3743
809	7101	3734
810	7107	3724
811	7117	3716
812	7124	3706
813	7133	3698
814	7140	3688
815	7149	3680
816	7156	3670
817	7167	3662
818	7179	3655
819	7188	3646
820	7202	3640
821	7213	3632
822	7222	3624
823	7236	3618
824	7248	3610
825	7255	3601
826	7264	3592
827	7271	3583
828	7283	3575
829	7292	3567
830	7298	3557
831	7307	3548
832	7315	3539
833	7324	3530
834	7332	3521
835	7341	3512
836	7347	3502
837	7356	3493
838	7363	3484
839	7369	3474
840	7379	3465
841	7388	3457
842	7394	3447
843	7403	3438
844	7409	3428
845	7416	3418
846	7426	3410
847	7434	3401
848	7441	3391
849	7447	3382
850	7456	3373
851	7463	3363
852	7472	3355
853	7478	3345
854	7487	3336
855	7494	3326
856	7504	3319
857	7511	3309
858	7524	3302
859	7533	3293
860	7539	3283
861	7546	3274
862	7555	3265
863	7561	3255
864	7570	3247
865	7577	3237
866	7586	3228
867	7592	3219
868	7602	3210
869	7608	3200
870	7618	3192
871	7625	3182
872	7635	3174
873	7642	3165
874	7651	3156
875	7657	3146
876	7669	3139
877	7677	3130
878	7685	3121
879	7694	3112
880	7702	3103
881	7710	3094
882	7717	3085
883	7723	3075
884	7734	3067
885	7743	3058
886	7752	3050
887	7761	3041
888	7770	3033
889	7779	3024
890	7786	3014
891	7794	3006
892	7801	2996
893	7812	2988
894	7819	2979
895	7828	2970
896	7834	2960
897	7848	2953
898	7858	2945
899	7864	2936
900	7873	2927
901	7879	2917
902	7886	2908
903	7894	2899
904	7900	2889
905	7909	2881
906	7916	2871
907	7928	2863
908	7936	2855
909	7944	2846
910	7953	2837
911	7962	2828
912	7971	2820
913	7977	2810
914	7986	2801
915	7993	2792
916	8002	2783
917	8010	2774
918	8019	2766
919	8025	2756
920	8035	2748
921	8042	2739
922	8051	2730
923	8058	2720
924	8066	2712
925	8075	2703
926	8084	2694
927	8091	2685
928	8101	2677
929	8109	2668
930	8119	2659
931	8125	2650
932	8135	2641
933	8141	2632
934	8152	2624
935	8159	2615
936	8170	2607
937	8176	2597
938	8185	2589
939	8191	2579
940	8201	2571
941	8207	2561
942	8216	2553
943	8223	2543
944	8232	2534
945	8238	2525
946	8252	2518
947	8261	2509
948	8270	2501
949	8278	2492
950	8285	2483
951	8295	2474
952	8302	2465
953	8311	2456
954	8317	2447
955	8326	2438
956	8332	2429
957	8339	2419
958	8346	2410
959	8352	2401
960	8363	2393
961	8374	2385
962	8383	2376
963	8395	2368
964	8408	2361
965	8415	2352
966	8425	2343
967	8431	2334
968	8440	2325
969	8447	2316
970	8456	2307
971	8463	2298
972	8472	2290
973	8479	2281
974	8488	2272
975	8495	2263
976	8504	2254
977	8512	2245
978	8520	2236
979	8527	2227
980	8536	2219
981	8543	2209
982	8553	2201
983	8562	2192
984	8572	2184
985	8578	2175
986	8590	2167
987	8602	2159
988	8612	2150
989	8624	2143
990	8634	2134
991	8640	2125
992	8649	2116
993	8656	2107
994	8666	2099
995	8674	2090
996	8683	2081
997	8693	2073
998	8707	2065
999	8716	2057
1000	8723	2048
1001	8732	2039
1002	8741	2030
1003	8750	2022
1004	8757	2012
1005	8765	2004
1006	8772	1994
1007	8782	1986
1008	8789	1977
1009	8798	1968
1010	8804	1959
1011	8813	1950
1012	8820	1941
1013	8829	1932
1014	8838	1924
1015	8849	1916
1016	8856	1907
1017	8865	1898
1018	8872	1889
1019	8882	1880
1020	8888	1871
1021	8899	1863
1022	8905	1854
1023	8914	1845
1024	8921	1836
1025	8930	1827
1026	8937	1818
1027	8946	1810
1028	8953	1801
1029	8963	1792
1030	8969	1783
1031	8978	1774
1032	8984	1765
1033	8997	1757
1034	9005	1748
1035	9014	1740
1036	9023	1731
1037	9030	1722
1038	9038	1713
1039	9045	1704
1040	9051	1695
1041	9062	1687
1042	9071	1678
1043	9078	1669
1044	9084	1660
1045	9093	1651
1046	9102	1643
1047	9109	1634
1048	9115	1624
1049	9123	1616
1050	9129	1607
1051	9139	1598
1052	9148	1589
1053	9155	1580
1054	9164	1572
1055	9171	1563
1056	9180	1554
1057	9187	1545
1058	9196	1537
1059	9204	1528
1060	9214	1519
1061	9220	1510
1062	9229	1502
1063	9236	1493
1064	9244	1484
1065	9253	1475
1066	9262	1467
1067	9269	1458
1068	9281	1449
1069	9288	1440
1070	9298	1432
1071	9304	1423
1072	9313	1414
1073	9320	1405
1074	9329	1397
1075	9335	1388
1076	9344	1379
1077	9351	1370
1078	9360	1361
1079	9367	1353
1080	9376	1344
1081	9382	1335
1082	9391	1326
1083	9397	1317
1084	9405	1308
1085	9414	1300
1086	9423	1291
1087	9431	1282
1088	9440	1274
1089	9446	1265
1090	9455	1256
1091	9461	1247
1092	9468	1238
1093	9476	1230
1094	9482	1221
1095	9492	1212
1096	9498	1203
1097	9510	1195
1098	9518	1186
1099	9525	1177
1100	9532	1168
1101	9541	1160
1102	9547	1151
1103	9557	1142
1104	9563	1133
1105	9575	1125
1106	9584	1116
1107	9590	1107
1108	9597	1099
1109	9608	1090
1110	9616	1081
1111	9623	1073
1112	9629	1064
1113	9641	1055
1114	9650	1047
1115	9657	1038
1116	9665	1029
1117	9672	1020
1118	9678	1011
1119	9687	1003
1120	9695	994
1121	9704	986
1122	9713	977
1123	9723	968
1124	9732	960
1125	9738	951
1126	9748	942
1127	9754	933
1128	9763	925
1129	9770	916
1130	9779	907
1131	9785	899
1132	9794	890
1133	9801	881
1134	9809	872
1135	9821	864
1136	9833	856
1137	9845	847
1138	9854	839
1139	9868	830
1140	9876	822
1141	9883	813
1142	9892	804
1143	9898	796
1144	9907	787
1145	9916	778
1146	9925	770
1147	9931	761
1148	9940	752
1149	9946	743
1150	9953	735
1151	9960	726
1152	9967	717
1153	9977	708
1154	9983	700
1155	9992	691
1156	9999	682
1157	10015	674
1158	10026	666
1159	10037	657
1160	10049	649
1161	10060	640
1162	10071	632
1163	10077	623
1164	10086	614
1165	10093	605
1166	10102	597
1167	10109	588
1168	10118	579
1169	10126	571
1170	10134	562
1171	10142	553
1172	10151	545
1173	10159	536
1174	10168	527
1175	10175	519
1176	10185	510
1177	10192	501
1178	10201	493
1179	10208	484
1180	10218	475
1181	10224	467
1182	10234	458
1183	10243	449
1184	10253	441
1185	10260	432
1186	10268	423
1187	10275	415
1188	10284	406
1189	10290	397
1190	10302	389
1191	10312	380
1192	10319	371
1193	10328	363
1194	10335	354
1195	10342	345
1196	10349	337
1197	10356	328
1198	10364	319
1199	10371	311
1200	10380	302
1201	10387	293
1202	10396	285
1203	10402	276
1204	10412	267
1205	10420	259
1206	10428	250
1207	10435	241
1208	10446	233
1209	10453	224
1210	10462	215
1211	10468	207
1212	10477	198
1213	10484	189
1214	10493	181
1215	10500	172
1216	10510	164
1217	10517	155
1218	10528	146
1219	10534	138
1220	10543	129
1221	10550	120
1222	10559	112
1223	10565	103
1224	10575	94
1225	10582	86
1226	10593	77
1227	10600	69
1228	10608	60
1229	10616	51
1230	10625	43
1231	10634	34
1232	10641	25
1233	10650	17
1234	10658	8
1235	10668	0
